X,Y,COD_RIP,COD_REG,COD_PROV,PRO_COM,PRO_COM_T,COMUNE,COMUNE_A,POP_2011,CC_P,Shape_Leng,Shape_Area
9.52483014600562,44.2756735420558,"1","7","10","10013","010013",Castiglione Chiavarese,,"1642","0",24861.53779610000,29621808.69500000030
8.84153296556958,44.5055812712388,"1","7","10","10014","010014",Ceranesi,,"4006","0",30406.19984290000,30747232.90590000153
9.31713782876369,44.3291441222291,"1","7","10","10015","010015",Chiavari,,"27338","0",18393.05385540000,12178933.22299999930
9.23021601043492,44.4061295719575,"1","7","10","10016","010016",Cicagna,,"2566","0",15330.26140640000,11010074.09369999915
8.62218596497957,44.408213743584,"1","7","10","10017","010017",Cogoleto,,"9145","0",21165.10283960000,20473997.39770000055
9.37066956105164,44.3311451625372,"1","7","10","10018","010018",Cogorno,,"5641","0",12554.31800210000,9518566.20133999921
9.2609465689163,44.3832380035714,"1","7","10","10019","010019",Coreglia Ligure,,"274","0",13979.53441130000,7924051.91684000008
9.02486376024088,44.585115376988,"1","7","10","10020","010020",Crocefieschi,,"561","0",16372.93543390000,11573795.77500000037
9.07677244743973,44.4646320312444,"1","7","10","10021","010021",Davagna,,"1927","0",22946.62989230000,20623405.20930000022
9.23293418873481,44.5694626457238,"1","7","10","10022","010022",Fascia,,"100","0",18854.20186280000,11058217.03979999945
9.25905265865992,44.4590720038827,"1","7","10","10023","010023",Favale di Malvaro,,"504","0",17514.86568150000,16733487.69199999981
9.29427450351293,44.5311475894317,"1","7","10","10024","010024",Fontanigorda,,"274","0",18267.66076640000,16161464.12829999998
8.78198627873892,45.7369619493538,"1","3","12","12124","012124",Sumirago,,"6254","0",16282.70932730000,11756699.90080000088
8.61850949070636,45.7626596110388,"1","3","12","12125","012125",Taino,,"3762","0",11004.23134830000,7727028.79767999984
8.6954728749433,45.785752351954,"1","3","12","12126","012126",Ternate,,"2474","0",9078.65380217000,4524954.59470999986
8.91842650855335,45.7151365955359,"1","3","12","12127","012127",Tradate,,"17729","0",22934.22661600000,21310696.76029999927
8.67226529629273,45.8046085724482,"1","3","12","12128","012128",Travedona-Monate,,"4022","0",14041.67938950000,9681524.06792999990
8.73092396126229,46.0850724461947,"1","3","12","12129","012129",Tronzano Lago Maggiore,,"254","0",14017.72500230000,11153625.31870000064
8.99214073492641,45.6096091484769,"1","3","12","12130","012130",Uboldo,,"10446","0",14289.06965600000,10806423.56169999950
8.82594214054391,45.9024086160659,"1","3","12","12131","012131",Valganna,,"1584","0",17817.71697660000,12421978.69339999929
8.70414582105001,45.7709508960328,"1","3","12","12132","012132",Varano Borghi,,"2418","0",7995.84136237000,3220044.39888000023
8.8129331930032,45.8239372020533,"1","3","12","12133","012133",Varese,,"79793","1",43750.57603410000,54827625.90240000188
8.88799380271539,45.7731485027672,"1","3","12","12134","012134",Vedano Olona,,"7301","0",11211.60768110000,6998099.00578000024
8.79467373796418,46.0759472274078,"1","3","12","12135","012135",Veddasca,,"250","0",21490.20507840000,17331270.38520000130
8.90235568951713,45.7366777790985,"1","3","12","12136","012136",Venegono Inferiore,,"6238","0",12706.98079840000,5970794.41084999964
8.90276528786858,45.7535054362953,"1","3","12","12137","012137",Venegono Superiore,,"7180","0",10430.94864810000,6832642.83894000016
8.70045803654028,45.7318791025329,"1","3","12","12138","012138",Vergiate,,"8967","0",20503.99785980000,21681960.99260000139
8.90528369908425,45.8691093510916,"1","3","12","12139","012139",ViggiÃ¹,,"5207","0",14363.52268920000,9196138.40876000002
8.74800109602976,45.2503426273487,"1","3","18","18102","018102",Mortara,,"15156","0",35192.26773260000,51188964.49870000035
8.66979422790269,45.2835811891568,"1","3","18","18103","018103",Nicorvo,,"364","0",15249.35056220000,7901105.61906000040
8.72217338153897,45.2083240930553,"1","3","18","18104","018104",Olevano di Lomellina,,"783","0",16690.09267440000,15932131.51310000010
9.18374715065131,45.0012814328379,"1","3","18","18105","018105",Oliva Gessi,,"173","0",8583.29441478000,4209592.82007999998
8.82845403669248,45.1536154518514,"1","3","18","18106","018106",Ottobiano,,"1181","0",23535.65972810000,24556946.80579999834
8.53529831668288,45.2938590161503,"1","3","18","18107","018107",Palestro,,"1885","0",21294.05399520000,19180454.98739999905
9.04831203012501,45.0748888627896,"1","3","18","18108","018108",Pancarana,,"316","0",13416.47388820000,6283362.69527999964
8.76057290605374,45.2831909599029,"1","3","18","18109","018109",Parona,,"1987","0",15219.71158390000,9572041.48540000059
9.16469534509156,45.1976578046604,"1","3","18","18110","018110",Pavia,,"68280","1",41878.18056650000,62811140.22580000013
9.24024358432677,45.0167842453997,"1","3","18","18111","018111",Pietra de' Giorgi,,"915","0",17206.76396240000,11256749.12949999981
8.96566351216595,45.104400850109,"1","3","18","18112","018112",Pieve Albignola,,"916","0",18900.11917840000,18426473.45120000094
8.6156650567004,44.6915497476412,"1","1","6","6033","006033",Carpeneto,,"991","0",17586.65461660000,13736336.59640000015
9.15534517474385,44.6163718441501,"1","1","6","6034","006034",Carrega Ligure,,"83","0",31079.34673850000,54931699.39329999685
8.837878994102,44.6563052844911,"1","1","6","6035","006035",Carrosio,,"481","0",11780.42608610000,6452496.23096999992
8.42288102579761,44.594840361479,"1","1","6","6036","006036",Cartosio,,"811","0",21817.46287700000,16273784.82090000063
8.63145871429201,44.8240725902751,"1","1","6","6037","006037",Casal Cermelli,,"1235","0",20854.08172510000,12618334.03580000065
8.74080066037775,44.6125186857985,"1","1","6","6038","006038",Casaleggio Boiro,,"401","0",22025.78965950000,12338727.00119999982
8.46133477011039,45.1264618855248,"1","1","6","6039","006039",Casale Monferrato,,"34812","0",64040.68762370000,85060403.51620000601
8.97976208184288,44.9180108562074,"1","1","6","6040","006040",Casalnoceto,,"1015","0",18068.08766090000,12433223.40850000083
9.00426179373829,44.8212616458164,"1","1","6","6041","006041",Casasco,,"124","0",12414.53139380000,9206770.47932000086
8.86509269278389,44.7697112915008,"1","1","6","6042","006042",Cassano Spinola,,"1793","0",19966.53490570000,13374367.06469999999
8.89266335718484,44.4415356598741,"1","7","10","10025","010025",Genova,,"586180","1",151928.27995400000,238608229.33899998665
9.24110740051292,44.5987154678662,"1","7","10","10026","010026",Gorreto,,"107","0",23392.75194840000,19071181.40830000117
8.96316725562937,44.6454660429751,"1","7","10","10027","010027",Isola del Cantone,,"1535","0",33961.01040480000,47724700.03639999777
9.37513490578273,44.3060571032299,"1","7","10","10028","010028",Lavagna,,"12579","0",19217.03213580000,13781122.38660000078
9.31652347683112,44.3493850818683,"1","7","10","10029","010029",Leivi,,"2349","0",14383.56421910000,9767898.08354000002
8.68575594500323,45.6263666346289,"1","3","12","12140","012140",Vizzola Ticino,,"576","0",14305.96795810000,7547668.99590000045
8.63298627484255,45.8777658752404,"1","3","12","12141","012141",Sangiano,,"1536","0",6053.84132561000,2290933.11579999980
9.18523360905913,45.810017239535,"1","3","13","13003","013003",Albavilla,,"6255","0",19532.93837570000,10138375.90880000032
9.16394875265786,45.8078205014461,"1","3","13","13004","013004",Albese con Cassano,,"4164","0",15970.07979880000,7982785.75628000032
8.94214544981062,45.8055415914308,"1","3","13","13005","013005",Albiolo,,"2679","0",6427.10674542000,2979555.94415999996
9.20382385644649,45.7802046070712,"1","3","13","13006","013006",Alserio,,"1176","0",5613.88184601000,1869819.11324000009
9.18226216335943,45.7615058843727,"1","3","13","13007","013007",Alzate Brianza,,"5019","0",14790.76215360000,7429193.35551000014
9.20949754010685,45.7695259368802,"1","3","13","13009","013009",Anzano del Parco,,"1757","0",7863.42550578000,3282548.83138999995
8.96778707201802,45.7357083491806,"1","3","13","13010","013010",Appiano Gentile,,"7718","0",16437.68570990000,12613253.67689999938
9.12712034098132,45.9405236155365,"1","3","13","13011","013011",Argegno,,"667","0",9532.30306649000,4031595.58850000007
9.20954195330003,45.7202676731715,"1","3","13","13012","013012",Arosio,,"4987","0",8658.32614413000,2581994.21523999982
9.26419825562274,45.8644786258004,"1","3","13","13013","013013",Asso,,"3625","0",17242.93343370000,6178684.45811999962
9.26685242571402,45.906492682045,"1","3","13","13015","013015",Barni,,"597","0",9664.38932447000,5494826.76762000006
9.24740458659455,45.9601071419451,"1","3","13","13019","013019",Bellagio,,"3067","0",29445.56582230000,23622245.53350000083
9.17174049191553,46.0244622632441,"1","3","13","13021","013021",Bene Lario,,"342","0",9430.25807594000,5602216.39546000026
8.95186766148795,45.772302239053,"1","3","13","13022","013022",Beregazzo con Figliaro,,"2577","0",10985.25679740000,3649795.54522999981
8.92118878714654,45.7751113731146,"1","3","13","13023","013023",Binago,,"4776","0",11952.91177870000,7034303.05547999963
8.94426679781612,45.8358002036475,"1","3","13","13024","013024",Bizzarone,,"1517","0",6635.72250483000,2650727.27885999996
9.10212957669527,45.9654437929665,"1","3","13","13025","013025",Blessagno,,"284","0",8947.33255145000,3397956.31130999979
8.80826561200741,45.059325310957,"1","3","18","18113","018113",Pieve del Cairo,,"2108","0",32751.01401230000,23990954.07589999959
9.44905722713062,45.1075673135771,"1","3","18","18114","018114",Pieve Porto Morone,,"2788","0",22161.30644260000,16193363.89379999973
9.17025741794671,45.0802405435971,"1","3","18","18115","018115",Pinarolo Po,,"1702","0",18537.20007630000,11301413.68029999919
9.05618729675698,45.0432571245345,"1","3","18","18116","018116",Pizzale,,"722","0",14616.46490100000,7259896.32512000017
9.11604805391838,44.854722361407,"1","3","18","18117","018117",Ponte Nizza,,"811","0",24411.39679400000,23032618.15410000086
9.31849500009815,45.0964896235424,"1","3","18","18118","018118",Portalbera,,"1551","0",9585.56739012000,4838824.30972999986
9.15504405583019,45.1160110323789,"1","3","18","18119","018119",Rea,,"432","0",8265.68476807000,2279198.21500999993
9.20639123648014,45.0466075504395,"1","3","18","18120","018120",Redavalle,,"1056","0",10458.32370240000,5480420.19723000005
9.04404694159433,44.9477897287189,"1","3","18","18121","018121",Retorbido,,"1506","0",17663.27212690000,11605270.04120000079
9.01788457387736,44.9314241856615,"1","3","18","18122","018122",Rivanazzano Terme,,"5186","0",28148.87430850000,29419934.93160000071
8.61168326729686,45.3009699609613,"1","3","18","18123","018123",Robbio,,"6164","0",26077.65042910000,40942557.09910000116
9.14971108018635,45.0486575396968,"1","3","18","18124","018124",Robecco Pavese,,"569","0",12522.31330720000,7001595.40936999954
9.25327225654176,44.9554368642466,"1","3","18","18125","018125",Rocca de' Giorgi,,"79","0",14113.11261090000,10976455.42500000075
8.51950117436248,44.7521933338585,"1","1","6","6043","006043",Cassine,,"3048","0",46409.20605380000,33086310.23620000109
8.55767329736655,44.5792173598647,"1","1","6","6044","006044",Cassinelle,,"937","0",22651.66366660000,23751723.76379999891
8.93917227426471,44.796458030676,"1","1","6","6045","006045",Castellania,,"91","0",11729.71768890000,7330505.30965000018
8.94962508683258,44.9077634150028,"1","1","6","6046","006046",Castellar Guidobono,,"427","0",7091.36898900000,2393943.92283000005
8.58221654698831,44.8370870204749,"1","1","6","6047","006047",Castellazzo Bormida,,"4566","0",45679.04715330000,45101786.24300000072
8.39042112675857,44.6308469271137,"1","1","6","6048","006048",Castelletto d'Erro,,"150","0",10716.55743220000,4992526.95406999998
8.70858719871367,44.6885150903627,"1","1","6","6049","006049",Castelletto d'Orba,,"2096","0",17541.32297930000,14029362.64279999956
8.23556630554502,45.0751907534662,"1","1","6","6050","006050",Castelletto Merli,,"484","0",17183.24474860000,11625281.33669999987
8.55324962019885,44.9725627365194,"1","1","6","6051","006051",Castelletto Monferrato,,"1558","0",16617.53196430000,9897489.47069999948
8.55919379602507,44.7420162503403,"1","1","6","6052","006052",Castelnuovo Bormida,,"680","0",19594.14069520000,13882730.79959999956
9.2597098972522,44.4533635194224,"1","7","10","10030","010030",Lorsica,,"519","0",33887.35560640000,17488890.80350000039
9.133489579079,44.4493186262131,"1","7","10","10031","010031",Lumarzo,,"1594","0",23225.21081010000,25491860.76520000026
8.72155261559564,44.5019250146379,"1","7","10","10032","010032",Masone,,"3758","0",25784.93316650000,29745805.52930000052
8.74660718530747,44.4710135763092,"1","7","10","10033","010033",Mele,,"2687","0",19427.95010840000,16872361.72890000045
9.402866842648,44.3906934691915,"1","7","10","10034","010034",Mezzanego,,"1624","0",24052.98009150000,28915068.12779999897
8.92029803618186,44.5441925691168,"1","7","10","10035","010035",Mignanego,,"3756","0",20801.37462840000,15943410.19270000048
9.21648936972402,44.4447357858624,"1","7","10","10036","010036",Moconesi,,"2695","0",24389.86245830000,16984326.10889999941
9.49949590739543,44.2424267623476,"1","7","10","10037","010037",Moneglia,,"2890","0",19230.28086190000,16110726.66809999943
9.24997992311899,44.5172524746557,"1","7","10","10038","010038",Montebruno,,"217","0",21113.87946810000,17465890.21389999986
9.05096038366458,44.5081968962959,"1","7","10","10039","010039",Montoggio,,"2062","0",30552.69845870000,47743714.35530000180
9.10533393600305,45.8380573358227,"1","3","13","13026","013026",Blevio,,"1185","0",9279.07363397000,5475477.11514999997
9.05711566031023,45.6957098629672,"1","3","13","13028","013028",Bregnano,,"6229","0",12279.54378270000,5943824.40259999968
9.18285322903395,45.739695657333,"1","3","13","13029","013029",Brenna,,"2011","0",11536.06879420000,5091944.60015999991
9.12689428702148,45.9140704722091,"1","3","13","13030","013030",Brienno,,"402","0",13252.49117950000,8872656.21385000087
9.09964180365647,45.8208071417451,"1","3","13","13032","013032",Brunate,,"1766","0",6815.87190530000,2051867.51723999996
9.00520059113351,45.7478112716196,"1","3","13","13034","013034",Bulgarograsso,,"3883","0",9131.86199813000,3913912.20384000009
9.17091796353911,45.6762461847086,"1","3","13","13035","013035",Cabiate,,"7412","0",8500.69976552000,3097342.90812999988
9.04240705644608,45.7213372196723,"1","3","13","13036","013036",Cadorago,,"7631","0",13544.06106200000,6975884.64625000022
9.22062348758117,45.8705465618015,"1","3","13","13037","013037",Caglio,,"430","0",10748.82908270000,6418007.28780000005
8.91489554089801,45.8082951071147,"1","3","13","13038","013038",Cagno,,"2058","0",7840.43400550000,3510225.68114000000
8.96938882905575,45.9718864282168,"1","3","13","13040","013040",Campione d'Italia,,"2158","0",7070.82335670000,2832807.76986999996
9.14085312988083,45.7389663523878,"1","3","13","13041","013041",CantÃ¹,,"38717","0",26559.43688770000,23165093.29980000108
9.29092157572103,45.8484065098196,"1","3","13","13042","013042",Canzo,,"5109","0",14796.20689790000,11491683.94869999960
9.12797117122563,45.7702402470001,"1","3","13","13043","013043",Capiago Intimiano,,"5525","0",10607.58419170000,5765481.20538000017
9.11352243217476,45.8789721299331,"1","3","13","13044","013044",Carate Urio,,"1216","0",12957.65466400000,7150314.57225000020
8.93925304175688,45.6882275694287,"1","3","13","13045","013045",Carbonate,,"2905","0",16095.36408180000,4839532.76238999981
9.1107937085187,45.7090021336488,"1","3","13","13046","013046",Carimate,,"4327","0",11128.08297790000,5192727.42203999963
9.15833381026985,46.051880174117,"1","3","13","13047","013047",Carlazzo,,"2972","0",18748.99643710000,12741064.97479999997
9.19304943750084,45.717024532246,"1","3","13","13048","013048",Carugo,,"6243","0",12207.81700550000,3831865.99946000008
9.07208586415205,45.9339581539295,"1","3","13","13050","013050",Casasco d'Intelvi,,"418","0",11505.17677320000,4077764.20195000013
9.4193308176523,45.1554932623288,"1","3","18","18139","018139",Santa Cristina e Bissone,,"2028","0",23522.51018240000,22329574.42610000074
9.18579950080577,45.0375184159198,"1","3","18","18140","018140",Santa Giuletta,,"1685","0",14894.01181870000,11038076.77840000018
9.22883135956826,45.2240571366179,"1","3","18","18141","018141",Sant'Alessio con Vialone,,"840","0",12002.53561580000,6724899.02969999984
9.23393246142606,44.7434744879846,"1","3","18","18142","018142",Santa Margherita di Staffora,,"513","0",34403.67914160000,36499473.63359999657
9.30864802597704,44.9882544457731,"1","3","18","18143","018143",Santa Maria della Versa,,"2476","0",26163.24719310000,18636816.42960000038
14.6850219840035,40.7812877098618,"4","15","65","65034","065034",Castel San Giorgio,,"13411","0",15840.75928030000,13463785.70710000023
15.2159413901415,40.4192933666288,"4","15","65","65035","065035",Castel San Lorenzo,,"2632","0",20123.65681090000,14069562.22440000065
9.03708544860409,45.6546371358808,"1","3","13","13202","013202",Rovello Porro,,"6035","0",11052.19761190000,5420189.58942000009
9.15656154220155,45.9697683164511,"1","3","13","13203","013203",Sala Comacina,,"614","0",11449.90343460000,4775103.79566999990
9.157675276311,46.0974349844616,"1","3","13","13204","013204",San Bartolomeo Val Cavargna,,"1041","0",16473.29921220000,10852551.97100000083
9.05407596641351,45.9497919564503,"1","3","13","13205","013205",San Fedele Intelvi,,"1752","0",19946.31411890000,11396802.44720000029
9.04267262922812,45.8046486632885,"1","3","13","13206","013206",San Fermo della Battaglia,,"4466","0",8440.60724215000,2906258.82924999995
9.13173030286478,46.1070551570497,"1","3","13","13207","013207",San Nazzaro Val Cavargna,,"338","0",17996.98171200000,12569834.44989999942
9.09721142440956,45.9189521892979,"1","3","13","13211","013211",Schignano,,"874","0",14538.46156360000,10294848.57289999910
9.10200723125295,45.7611335667164,"1","3","13","13212","013212",Senna Comasco,,"3171","0",9025.50757035000,3068024.63425000012
8.87420892863616,44.974974037552,"1","1","6","6053","006053",Castelnuovo Scrivia,,"5414","0",35699.77671620000,45264673.78220000118
8.59699086002941,44.8007415228682,"1","1","6","6054","006054",Castelspina,,"422","0",10792.95197640000,5860660.72865999956
8.4569233971446,44.6320820933584,"1","1","6","6055","006055",Cavatore,,"301","0",13720.89580970000,11194825.58339999989
8.38458199269406,45.0653541987915,"1","1","6","6056","006056",Cella Monte,,"528","0",11119.88449260000,5821129.47841999959
8.32249145432516,45.0898840548363,"1","1","6","6057","006057",Cereseto,,"457","0",14161.30481280000,10053527.41300000064
8.93042635017193,44.8385901765468,"1","1","6","6058","006058",Cerreto Grue,,"325","0",8892.58124400000,4897489.49851999991
8.20988831757044,45.1124623082227,"1","1","6","6059","006059",Cerrina Monferrato,,"1495","0",16566.60794080000,17471740.63890000060
8.38295191782124,45.1518895512598,"1","1","6","6060","006060",Coniolo,,"451","0",13771.60264270000,10347392.62600000016
8.46222619665191,45.0335208017557,"1","1","6","6061","006061",Conzano,,"1015","0",14019.60658560000,11737670.59610000066
8.93000275057553,44.8194867816189,"1","1","6","6062","006062",Costa Vescovato,,"357","0",16283.10273930000,7758529.77426999994
8.57545126728452,44.6324594621452,"1","1","6","6063","006063",Cremolino,,"1062","0",18582.77217460000,15165309.86900000088
8.4529742960506,44.9895441821103,"1","1","6","6064","006064",Cuccaro Monferrato,,"339","0",9383.57749320000,5599308.32715000026
8.333996736042,44.6033753707727,"1","1","6","6065","006065",Denice,,"190","0",11357.80078120000,7541505.04624000005
9.04547697581733,44.7614181885855,"1","1","6","6066","006066",Dernice,,"210","0",19705.21074730000,18210771.97679999843
9.44603140083677,44.3529380525647,"1","7","10","10040","010040",Ne,,"2361","0",35284.89493080000,63417249.12280000001
9.19003090916857,44.4663942862561,"1","7","10","10041","010041",Neirone,,"984","0",23435.95695280000,30410667.60669999942
9.28569979792135,44.4165213286305,"1","7","10","10042","010042",Orero,,"604","0",20596.48624960000,15821058.69219999947
9.09221919875915,44.3834992156108,"1","7","10","10043","010043",Pieve Ligure,,"2582","0",11056.94262780000,3917180.75828999979
9.19832569176894,44.3094670531497,"1","7","10","10044","010044",Portofino,,"453","0",8935.09182252000,2649731.46912000002
9.17959279806661,44.567204818421,"1","7","10","10045","010045",Propata,,"161","0",18785.84334600000,17090068.54960000142
9.21637224046791,44.3683310956786,"1","7","10","10046","010046",Rapallo,,"29226","0",28600.90311030000,33693884.76299999654
9.14836623222017,44.3696210187872,"1","7","10","10047","010047",Recco,,"10106","0",13191.73715930000,9541245.06134999916
9.35947196707836,44.5137570097158,"1","7","10","10048","010048",Rezzoaglio,,"1080","0",60903.20784850000,104802399.10600000620
8.9449333938901,44.6058990432946,"1","7","10","10049","010049",Ronco Scrivia,,"4558","0",27264.89228810000,30041939.98649999872
9.22038045233322,45.8461982792479,"1","3","13","13052","013052",Caslino d'Erba,,"1692","0",13615.62912170000,7111018.64486000035
9.07314083657065,45.7598589419592,"1","3","13","13053","013053",Casnate con Bernate,,"4915","0",9059.91448082000,5410047.72816000041
9.02730523634271,45.7507093823542,"1","3","13","13055","013055",Cassina Rizzardi,,"3175","0",8074.02859166000,3500745.27627999987
9.24317486745364,45.835625756605,"1","3","13","13058","013058",Castelmarte,,"1286","0",6969.52082000000,1871729.89134999993
8.94135031627085,45.7591112302491,"1","3","13","13059","013059",Castelnuovo Bozzente,,"889","0",8014.92675868000,3769633.69674000004
9.07057096465895,45.9509700804407,"1","3","13","13060","013060",Castiglione d'Intelvi,,"1057","0",12093.07858110000,4238766.77237000037
9.02835246848985,45.8137368806352,"1","3","13","13061","013061",Cavallasca,,"2914","0",6701.12375695000,2821573.25285999989
9.10135419620398,46.1066721391504,"1","3","13","13062","013062",Cavargna,,"242","0",17154.14678110000,15021763.42559999973
9.07424916603109,45.9313472360031,"1","3","13","13063","013063",Cerano d'Intelvi,,"536","0",19583.27913110000,5314707.67153999954
9.08193805201043,45.7002695245414,"1","3","13","13064","013064",Cermenate,,"9023","0",11378.17159970000,8190723.86572999973
9.07045799696556,45.855573810379,"1","3","13","13065","013065",Cernobbio,,"6830","0",17749.95868090000,12361226.66330000013
9.01271708374642,45.696636396793,"1","3","13","13068","013068",Cirimido,,"2109","0",8425.88927487000,2932754.51880999980
9.25911303055314,45.9353129112759,"1","3","13","13070","013070",Civenna,,"729","0",12274.74173830000,5280319.42401000019
9.0952943673675,46.0099390226174,"1","3","13","13071","013071",Claino con Osteno,,"543","0",18748.61995780000,12700701.16579999961
9.14414545151984,45.9637380686835,"1","3","13","13074","013074",Colonno,,"529","0",12987.55514510000,5997201.31601000018
9.08113117211077,45.8044975233411,"1","3","13","13075","013075",Como,,"82045","1",38127.77286960000,37293185.80020000041
9.12460785149634,46.0551086131276,"1","3","13","13077","013077",Corrido,,"841","0",10423.14013710000,6389565.01424000040
9.25699652922023,46.0873492928754,"1","3","13","13083","013083",Cremia,,"709","0",15366.55288750000,10037175.35309999995
9.0952969511473,44.9174053031799,"1","3","18","18126","018126",Rocca Susella,,"234","0",17874.80883460000,12639737.56049999967
9.0861778694877,45.2956628739975,"1","3","18","18127","018127",Rognano,,"619","0",15687.83898090000,9367910.59307000041
9.32442396525269,44.8342046538448,"1","3","18","18128","018128",Romagnese,,"744","0",22466.10209380000,30132757.18989999965
9.27014768818739,45.2286707727206,"1","3","18","18129","018129",Roncaro,,"1385","0",10589.10569360000,5044811.79439000040
8.56687588188927,45.2532193475541,"1","3","18","18130","018130",Rosasco,,"638","0",26714.84801130000,19420189.35110000148
9.34881625149387,45.0091201800219,"1","3","18","18131","018131",Rovescala,,"917","0",12705.24080530000,8502088.49895000085
9.25385928787408,44.9172468574622,"1","3","18","18132","018132",Ruino,,"745","0",22567.26040310000,21883728.66360000148
9.28556967424457,45.1134610718478,"1","3","18","18133","018133",San Cipriano Po,,"516","0",12846.16537790000,8527137.22441999987
9.35420185303616,45.0318687066639,"1","3","18","18134","018134",San Damiano al Colle,,"719","0",12100.94116590000,6518072.62167999987
9.18982072244168,45.2374830884227,"1","3","18","18135","018135",San Genesio ed Uniti,,"3788","0",14806.59198000000,9347222.96640999988
8.78418850850502,45.1741390914307,"1","3","18","18136","018136",San Giorgio di Lomellina,,"1155","0",23996.79592340000,25431504.85090000182
9.11713872744614,45.158880646448,"1","3","18","18137","018137",San Martino Siccomario,,"5738","0",17841.25228140000,14574652.06849999912
8.91231153930799,45.097201955928,"1","3","18","18138","018138",Sannazzaro de' Burgondi,,"5644","0",31619.96859210000,23857928.15590000153
11.8404327399103,43.1126248540715,"3","9","52","52015","052015",Montepulciano,,"14237","0",64602.06307540000,165770824.65400001407
11.2259917048105,43.3676023448158,"3","9","52","52016","052016",Monteriggioni,,"9264","0",52722.93797470000,100347179.16899999976
11.3894822655409,43.2192620942923,"3","9","52","52017","052017",Monteroni d'Arbia,,"8744","0",50269.15701400000,105176545.31800000370
11.2246472020955,43.118323215184,"3","9","52","52018","052018",Monticiano,,"1505","0",55663.63465430000,109002545.62600000203
11.3474954234734,43.1521368319643,"3","9","52","52019","052019",Murlo,,"2388","0",49297.81914460000,115741130.82799999416
9.21929012815917,44.5504371433446,"1","7","10","10050","010050",Rondanina,,"69","0",17109.21083760000,12677334.69409999996
8.66327931403091,44.5563222689384,"1","7","10","10051","010051",Rossiglione,,"2932","0",37767.87391520000,47536969.91250000149
9.31054788900019,44.5673980841192,"1","7","10","10052","010052",Rovegno,,"568","0",32917.10844840000,44431995.54710000008
9.3219908226308,44.3935914766761,"1","7","10","10053","010053",San Colombano Certenoli,,"2687","0",30688.33551070000,41291975.34009999782
9.19659118596249,44.3297879858173,"1","7","10","10054","010054",Santa Margherita Ligure,,"9709","0",13676.43592930000,10445096.56059999950
8.96017582755081,44.4821685101747,"1","7","10","10055","010055",Sant'Olcese,,"5911","0",23008.89094550000,22330510.44460000098
9.45934924097149,44.5269663843848,"1","7","10","10056","010056",Santo Stefano d'Aveto,,"1217","0",33651.45459650000,54371216.99279999733
8.98942350321631,44.5571873391827,"1","7","10","10057","010057",Savignone,,"3226","0",25222.09911400000,21559403.15349999815
8.94602025847457,44.5141742737081,"1","7","10","10058","010058",Serra RiccÃ²,,"7931","0",23868.73169270000,26552979.79080000147
9.09778591989217,45.7389274911851,"1","3","13","13084","013084",Cucciago,,"3450","0",8874.55538913000,5433199.48536999989
9.1744325230341,46.0860095789717,"1","3","13","13085","013085",Cusino,,"238","0",16424.84524900000,9694363.00716999918
9.11306896030127,45.9480942126407,"1","3","13","13087","013087",Dizzasco,,"565","0",8312.89799421000,3898735.80995000014
9.330850767203,46.1508253969987,"1","3","13","13089","013089",Domaso,,"1455","0",13484.38954370000,6187133.57801999990
9.27039724232054,46.1247204018861,"1","3","13","13090","013090",Dongo,,"3489","0",14128.47187240000,7078979.29657000024
9.23643459399712,46.1957630443297,"1","3","13","13092","013092",Dosso del Liro,,"275","0",26652.80981180000,23822628.23869999871
8.99433451441838,45.8172296666247,"1","3","13","13093","013093",Drezzo,,"1231","0",5856.90307445000,1935528.78297999990
9.2175137590514,45.8121447802605,"1","3","13","13095","013095",Erba,,"16503","0",23883.14426210000,17650408.45089999959
9.26638439546759,45.8153509998391,"1","3","13","13097","013097",Eupilio,,"2769","0",13800.80876840000,6989537.64491000026
9.17105594034373,45.8575529574029,"1","3","13","13098","013098",Faggeto Lario,,"1235","0",19000.27643630000,17500528.71480000019
8.96971286498774,45.8080338025136,"1","3","13","13099","013099",Faloppio,,"4274","0",9948.69016344000,3981205.68855000008
8.99870201768487,45.6952230703627,"1","3","13","13100","013100",FenegrÃ²,,"3147","0",11569.89967900000,5346139.46808999963
9.13482013234249,45.7126325373993,"1","3","13","13101","013101",Figino Serenza,,"5226","0",8947.41406540000,4878922.84253999963
9.05549262805786,45.7412506895785,"1","3","13","13102","013102",Fino Mornasco,,"9569","0",14417.62445720000,7355665.02701000031
9.19569597677176,46.1290996443519,"1","3","13","13106","013106",Garzeno,,"852","0",28592.87845990000,29188255.61650000140
9.38801714237494,46.1590411109033,"1","3","13","13107","013107",Gera Lario,,"1016","0",21718.24465820000,6771084.18432000000
9.00223867892418,45.7976918250625,"1","3","13","13109","013109",Gironico,,"2255","0",8343.87930932000,4485050.35671999957
9.05668629831756,45.773353115402,"1","3","13","13110","013110",Grandate,,"2862","0",6341.02806252000,2700101.21407999983
13.7989373211683,45.6635987530477,"2","6","32","32006","032006",Trieste,,"202123","1",70224.01620160000,84821825.12530000508
11.6143233944433,43.5552985932918,"3","9","51","51039","051039",Terranuova Bracciolini,,"12302","0",45761.01383870000,85100473.57889999449
11.683662593142,42.8839832219287,"3","9","52","52001","052001",Abbadia San Salvatore,,"6557","0",38006.04464660000,58902048.38780000061
